order_id,customer_id,order_date,city,payment_method,product,category,quantity,unit_price_ngn,line_total_ngn
KNG-2024-01428,CUST-2089,2024-08-05 10:50,Benin City,Card,Resistance Bands,Sports & Fitness,1,5500,5500
KNG-2024-01428,CUST-2089,2024-08-05 10:50,Benin City,Card,Baby Wipes 80ct,Baby Products,1,3200,3200
KNG-2024-01429,CUST-2924,2024-09-19 14:46,Abuja,Bank Transfer,Dumbbell Set 10kg,Sports & Fitness,2,28000,56000
KNG-2024-01429,CUST-2924,2024-09-19 14:46,Abuja,Bank Transfer,Gym Bag,Sports & Fitness,1,11000,11000
KNG-2024-01430,CUST-3550,2024-06-27 13:32,Kaduna,USSD,Caprisonne Juice,Food & Groceries,1,4200,4200
KNG-2024-01430,CUST-3550,2024-06-27 13:32,Kaduna,USSD,Chinos Trouser,Fashion - Men,1,8500,8500
KNG-2024-01430,CUST-3550,2024-06-27 13:32,Kaduna,USSD,Samsung Galaxy A54,Phones & Tablets,2,320000,640000
KNG-2024-01431,CUST-1161,2024-03-28 14:57,Kaduna,Card,Samsung Earbuds,Electronics,2,55000,110000
KNG-2024-01431,CUST-1161,2024-03-28 14:57,Kaduna,Card,iPhone 15 Pro,Phones & Tablets,1,950000,950000
KNG-2024-01431,CUST-1161,2024-03-28 14:57,Kaduna,Card,Samsung Galaxy A54,Phones & Tablets,1,320000,320000
KNG-2024-01432,CUST-3826,2024-12-26 15:06,Abuja,Bank Transfer,Baby Wipes 80ct,Baby Products,1,3200,3200
KNG-2024-01432,CUST-3826,2024-12-26 15:06,Abuja,Bank Transfer,Pampers Diapers L,Baby Products,2,12500,25000
KNG-2024-01433,CUST-2267,2024-03-14 11:48,Lagos,Bank Transfer,Non-stick Pot Set,Home & Kitchen,2,22000,44000
KNG-2024-01433,CUST-2267,2024-03-14 11:48,Lagos,Bank Transfer,Foam Mattress,Home & Kitchen,1,85000,85000
KNG-2024-01433,CUST-2267,2024-03-14 11:48,Lagos,Bank Transfer,Ball Point Pens 10pk,Books & Stationery,1,1500,1500
KNG-2024-01433,CUST-2267,2024-03-14 11:48,Lagos,Bank Transfer,"Smart TV 43""",Electronics,1,215000,215000
KNG-2024-01434,CUST-1320,2024-03-14 12:18,Warri,Pay on Delivery,Stiletto Heels,Fashion - Women,1,14500,14500
KNG-2024-01434,CUST-1320,2024-03-14 12:18,Warri,Pay on Delivery,Ankara Dress,Fashion - Women,1,12000,12000
KNG-2024-01435,CUST-2767,2024-01-26 22:00,Lagos,Konga Pay,Dumbbell Set 10kg,Sports & Fitness,1,28000,28000
KNG-2024-01435,CUST-2767,2024-01-26 22:00,Lagos,Konga Pay,Gym Bag,Sports & Fitness,1,11000,11000
KNG-2024-01436,CUST-1968,2024-03-10 09:36,Abuja,Pay on Delivery,Dumbbell Set 10kg,Sports & Fitness,1,28000,28000
KNG-2024-01436,CUST-1968,2024-03-10 09:36,Abuja,Pay on Delivery,Gym Bag,Sports & Fitness,1,11000,11000
KNG-2024-01437,CUST-2366,2024-01-07 07:51,Owerri,Bank Transfer,Black Castor Oil,Beauty & Personal,1,3800,3800
KNG-2024-01437,CUST-2366,2024-01-07 07:51,Owerri,Bank Transfer,Nivea Body Lotion,Beauty & Personal,1,2800,2800
KNG-2024-01438,CUST-1447,2024-10-16 08:47,Lagos,Pay on Delivery,WAEC Past Questions,Books & Stationery,1,3500,3500
KNG-2024-01438,CUST-1447,2024-10-16 08:47,Lagos,Pay on Delivery,HP Laptop,Electronics,1,480000,480000
KNG-2024-01438,CUST-1447,2024-10-16 08:47,Lagos,Pay on Delivery,Non-stick Pot Set,Home & Kitchen,1,22000,22000
KNG-2024-01438,CUST-1447,2024-10-16 08:47,Lagos,Pay on Delivery,Ball Point Pens 10pk,Books & Stationery,1,1500,1500
KNG-2024-01438,CUST-1447,2024-10-16 08:47,Lagos,Pay on Delivery,Notebook 200pg,Books & Stationery,1,2200,2200
KNG-2024-01438,CUST-1447,2024-10-16 08:47,Lagos,Pay on Delivery,A4 Paper Ream,Books & Stationery,1,4800,4800
KNG-2024-01439,CUST-1280,2024-05-11 16:15,Abuja,Card,Chinos Trouser,Fashion - Men,1,8500,8500
KNG-2024-01439,CUST-1280,2024-05-11 16:15,Abuja,Card,Cerelac Wheat 1kg,Baby Products,1,6800,6800
KNG-2024-01439,CUST-1280,2024-05-11 16:15,Abuja,Card,Pampers Diapers L,Baby Products,1,12500,12500
KNG-2024-01441,CUST-2112,2024-08-30 12:24,Lagos,Pay on Delivery,Gym Bag,Sports & Fitness,1,11000,11000
KNG-2024-01442,CUST-3562,2024-03-07 22:26,Abuja,Card,Rice Cooker,Home & Kitchen,1,25000,25000
KNG-2024-01443,CUST-2412,2024-10-03 18:07,Enugu,Konga Pay,Baby Wipes 80ct,Baby Products,2,3200,6400
KNG-2024-01443,CUST-2412,2024-10-03 18:07,Enugu,Konga Pay,Infant Formula,Baby Products,1,18500,18500
KNG-2024-01443,CUST-2412,2024-10-03 18:07,Enugu,Konga Pay,Pampers Diapers L,Baby Products,1,12500,12500
KNG-2024-01444,CUST-3879,2024-10-01 20:16,Lagos,Bank Transfer,Dumbbell Set 10kg,Sports & Fitness,1,28000,28000
KNG-2024-01444,CUST-3879,2024-10-01 20:16,Lagos,Bank Transfer,Gym Bag,Sports & Fitness,1,11000,11000
KNG-2024-01444,CUST-3879,2024-10-01 20:16,Lagos,Bank Transfer,Yoga Mat,Sports & Fitness,1,9500,9500
KNG-2024-01445,CUST-3093,2024-12-02 09:36,Ibadan,Konga Pay,JBL Speaker,Electronics,1,42000,42000
KNG-2024-01445,CUST-3093,2024-12-02 09:36,Ibadan,Konga Pay,Infinix Hot 40,Phones & Tablets,1,95000,95000
KNG-2024-01445,CUST-3093,2024-12-02 09:36,Ibadan,Konga Pay,Anker Powerbank,Electronics,1,18500,18500
KNG-2024-01446,CUST-3974,2024-04-13 19:38,Ibadan,USSD,Agbada Set,Fashion - Men,1,35000,35000
KNG-2024-01448,CUST-1646,2024-09-27 20:20,Lagos,Bank Transfer,Agbada Set,Fashion - Men,2,35000,70000
KNG-2024-01448,CUST-1646,2024-09-27 20:20,Lagos,Bank Transfer,Infant Formula,Baby Products,1,18500,18500
KNG-2024-01448,CUST-1646,2024-09-27 20:20,Lagos,Bank Transfer,Cerelac Wheat 1kg,Baby Products,2,6800,13600
KNG-2024-01448,CUST-1646,2024-09-27 20:20,Lagos,Bank Transfer,Pampers Diapers L,Baby Products,2,12500,25000
KNG-2024-01449,CUST-2471,2024-04-16 13:00,Benin City,Card,Anker Powerbank,Electronics,1,18500,18500
KNG-2024-01449,CUST-2471,2024-04-16 13:00,Benin City,Card,WAEC Past Questions,Books & Stationery,1,3500,3500
KNG-2024-01449,CUST-2471,2024-04-16 13:00,Benin City,Card,Ball Point Pens 10pk,Books & Stationery,1,1500,1500
KNG-2024-01449,CUST-2471,2024-04-16 13:00,Benin City,Card,Samsung Galaxy A54,Phones & Tablets,1,320000,320000
KNG-2024-01449,CUST-2471,2024-04-16 13:00,Benin City,Card,Samsung Earbuds,Electronics,1,55000,55000
KNG-2024-01450,CUST-3327,2024-03-01 19:51,Warri,Card,Nivea Body Lotion,Beauty & Personal,1,2800,2800
KNG-2024-01450,CUST-3327,2024-03-01 19:51,Warri,Card,Ankara Dress,Fashion - Women,1,12000,12000
KNG-2024-01450,CUST-3327,2024-03-01 19:51,Warri,Card,Shea Butter Cream,Beauty & Personal,1,3500,3500
KNG-2024-01452,CUST-1036,2024-06-02 09:54,Port Harcourt,Bank Transfer,Lace Blouse,Fashion - Women,1,9500,9500
KNG-2024-01452,CUST-1036,2024-06-02 09:54,Port Harcourt,Bank Transfer,Indomie Noodles (40pk),Food & Groceries,1,7500,7500
KNG-2024-01452,CUST-1036,2024-06-02 09:54,Port Harcourt,Bank Transfer,Foam Mattress,Home & Kitchen,1,85000,85000
KNG-2024-01453,CUST-3414,2024-05-07 20:07,Abuja,Bank Transfer,Pears Soap,Beauty & Personal,3,1200,3600
KNG-2024-01454,CUST-3143,2024-12-05 18:44,Benin City,Konga Pay,Ball Point Pens 10pk,Books & Stationery,1,1500,1500
KNG-2024-01454,CUST-3143,2024-12-05 18:44,Benin City,Konga Pay,WAEC Past Questions,Books & Stationery,2,3500,7000
KNG-2024-01455,CUST-3722,2024-06-14 14:17,Lagos,Konga Pay,Baby Wipes 80ct,Baby Products,1,3200,3200
KNG-2024-01455,CUST-3722,2024-06-14 14:17,Lagos,Konga Pay,Infinix Hot 40,Phones & Tablets,1,95000,95000
KNG-2024-01455,CUST-3722,2024-06-14 14:17,Lagos,Konga Pay,Anker Powerbank,Electronics,1,18500,18500
KNG-2024-01455,CUST-3722,2024-06-14 14:17,Lagos,Konga Pay,Gele Headtie,Fashion - Women,2,6500,13000
KNG-2024-01456,CUST-1391,2024-11-25 07:51,Lagos,Card,Golden Penny Pasta,Food & Groceries,1,3500,3500
KNG-2024-01456,CUST-1391,2024-11-25 07:51,Lagos,Card,Ball Point Pens 10pk,Books & Stationery,2,1500,3000
KNG-2024-01456,CUST-1391,2024-11-25 07:51,Lagos,Card,Notebook 200pg,Books & Stationery,3,2200,6600
KNG-2024-01456,CUST-1391,2024-11-25 07:51,Lagos,Card,WAEC Past Questions,Books & Stationery,1,3500,3500
KNG-2024-01457,CUST-2601,2024-09-13 09:31,Lagos,Konga Pay,Golden Penny Pasta,Food & Groceries,1,3500,3500
KNG-2024-01457,CUST-2601,2024-09-13 09:31,Lagos,Konga Pay,Indomie Noodles (40pk),Food & Groceries,3,7500,22500
KNG-2024-01457,CUST-2601,2024-09-13 09:31,Lagos,Konga Pay,Caprisonne Juice,Food & Groceries,1,4200,4200
KNG-2024-01457,CUST-2601,2024-09-13 09:31,Lagos,Konga Pay,Dark & Lovely Relaxer,Beauty & Personal,1,4200,4200
KNG-2024-01459,CUST-1475,2024-11-17 12:50,Kano,USSD,Rice Cooker,Home & Kitchen,1,25000,25000
KNG-2024-01459,CUST-1475,2024-11-17 12:50,Kano,USSD,Cerelac Wheat 1kg,Baby Products,2,6800,13600
KNG-2024-01460,CUST-2628,2024-08-25 12:14,Lagos,Card,Dumbbell Set 10kg,Sports & Fitness,1,28000,28000
KNG-2024-01460,CUST-2628,2024-08-25 12:14,Lagos,Card,Gym Bag,Sports & Fitness,2,11000,22000
KNG-2024-01461,CUST-1719,2024-10-17 20:04,Lagos,USSD,Dangote Sugar 1kg,Food & Groceries,1,2200,2200
KNG-2024-01461,CUST-1719,2024-10-17 20:04,Lagos,USSD,Infant Formula,Baby Products,2,18500,37000
KNG-2024-01461,CUST-1719,2024-10-17 20:04,Lagos,USSD,Pampers Diapers L,Baby Products,1,12500,12500
KNG-2024-01461,CUST-1719,2024-10-17 20:04,Lagos,USSD,Cerelac Wheat 1kg,Baby Products,2,6800,13600
KNG-2024-01461,CUST-1719,2024-10-17 20:04,Lagos,USSD,iPhone 15 Pro,Phones & Tablets,2,950000,1900000
KNG-2024-01462,CUST-2059,2024-06-05 12:57,Lagos,Bank Transfer,Foam Mattress,Home & Kitchen,1,85000,85000
KNG-2024-01462,CUST-2059,2024-06-05 12:57,Lagos,Bank Transfer,Rice Cooker,Home & Kitchen,1,25000,25000
KNG-2024-01463,CUST-1028,2024-11-16 13:46,Abuja,Bank Transfer,Infant Formula,Baby Products,3,18500,55500
KNG-2024-01463,CUST-1028,2024-11-16 13:46,Abuja,Bank Transfer,Baby Wipes 80ct,Baby Products,2,3200,6400
KNG-2024-01463,CUST-1028,2024-11-16 13:46,Abuja,Bank Transfer,Caprisonne Juice,Food & Groceries,2,4200,8400
KNG-2024-01464,CUST-1516,2024-04-03 19:28,Enugu,Bank Transfer,Foam Mattress,Home & Kitchen,3,85000,255000
KNG-2024-01464,CUST-1516,2024-04-03 19:28,Enugu,Bank Transfer,Dark & Lovely Relaxer,Beauty & Personal,2,4200,8400
KNG-2024-01464,CUST-1516,2024-04-03 19:28,Enugu,Bank Transfer,WAEC Past Questions,Books & Stationery,3,3500,10500
KNG-2024-01465,CUST-1532,2024-11-14 21:56,Lagos,Card,Palazzo Pants,Fashion - Women,1,8000,8000
KNG-2024-01465,CUST-1532,2024-11-14 21:56,Lagos,Card,Golden Penny Pasta,Food & Groceries,2,3500,7000
KNG-2024-01465,CUST-1532,2024-11-14 21:56,Lagos,Card,Baby Carrier,Baby Products,1,15000,15000
KNG-2024-01467,CUST-3090,2024-06-03 11:08,Lagos,Bank Transfer,Dark & Lovely Relaxer,Beauty & Personal,2,4200,8400
KNG-2024-01467,CUST-3090,2024-06-03 11:08,Lagos,Bank Transfer,A4 Paper Ream,Books & Stationery,1,4800,4800
KNG-2024-01467,CUST-3090,2024-06-03 11:08,Lagos,Bank Transfer,Polo Shirt,Fashion - Men,3,5500,16500
KNG-2024-01467,CUST-3090,2024-06-03 11:08,Lagos,Bank Transfer,Leather Belt,Fashion - Men,1,4500,4500
KNG-2024-01468,CUST-2377,2024-05-09 18:10,Ibadan,Konga Pay,Dumbbell Set 10kg,Sports & Fitness,1,28000,28000
KNG-2024-01468,CUST-2377,2024-05-09 18:10,Ibadan,Konga Pay,Pears Soap,Beauty & Personal,1,1200,1200
KNG-2024-01468,CUST-2377,2024-05-09 18:10,Ibadan,Konga Pay,Gele Headtie,Fashion - Women,1,6500,6500
KNG-2024-01468,CUST-2377,2024-05-09 18:10,Ibadan,Konga Pay,Shea Butter Cream,Beauty & Personal,1,3500,3500
KNG-2024-01468,CUST-2377,2024-05-09 18:10,Ibadan,Konga Pay,Nivea Body Lotion,Beauty & Personal,2,2800,5600
KNG-2024-01469,CUST-3239,2024-08-25 14:00,Port Harcourt,Konga Pay,Stiletto Heels,Fashion - Women,1,14500,14500
KNG-2024-01469,CUST-3239,2024-08-25 14:00,Port Harcourt,Konga Pay,Blender,Home & Kitchen,1,18000,18000
KNG-2024-01469,CUST-3239,2024-08-25 14:00,Port Harcourt,Konga Pay,Leather Belt,Fashion - Men,2,4500,9000
KNG-2024-01471,CUST-2659,2024-06-26 10:52,Lagos,Pay on Delivery,Agbada Set,Fashion - Men,2,35000,70000
KNG-2024-01471,CUST-2659,2024-06-26 10:52,Lagos,Pay on Delivery,Anker Powerbank,Electronics,1,18500,18500
KNG-2024-01471,CUST-2659,2024-06-26 10:52,Lagos,Pay on Delivery,Stiletto Heels,Fashion - Women,2,14500,29000
KNG-2024-01471,CUST-2659,2024-06-26 10:52,Lagos,Pay on Delivery,Tecno Spark 20,Phones & Tablets,1,115000,115000
KNG-2024-01472,CUST-1120,2024-06-08 20:00,Lagos,Konga Pay,Dangote Sugar 1kg,Food & Groceries,1,2200,2200
KNG-2024-01473,CUST-3990,2024-01-28 08:12,Port Harcourt,Konga Pay,Ankara Dress,Fashion - Women,1,12000,12000
KNG-2024-01474,CUST-2130,2024-06-01 22:52,Lagos,Card,HP Laptop,Electronics,2,480000,960000
KNG-2024-01474,CUST-2130,2024-06-01 22:52,Lagos,Card,Ball Point Pens 10pk,Books & Stationery,2,1500,3000
KNG-2024-01475,CUST-1637,2024-12-16 08:46,Ibadan,USSD,HP Laptop,Electronics,1,480000,480000
KNG-2024-01475,CUST-1637,2024-12-16 08:46,Ibadan,USSD,iPhone 15 Pro,Phones & Tablets,1,950000,950000
KNG-2024-01475,CUST-1637,2024-12-16 08:46,Ibadan,USSD,Curtain Set,Home & Kitchen,1,16500,16500
KNG-2024-01476,CUST-1915,2024-03-02 07:30,Lagos,Card,iPhone 15 Pro,Phones & Tablets,1,950000,950000
KNG-2024-01476,CUST-1915,2024-03-02 07:30,Lagos,Card,Milo 400g,Food & Groceries,1,5800,5800
KNG-2024-01476,CUST-1915,2024-03-02 07:30,Lagos,Card,Ball Point Pens 10pk,Books & Stationery,2,1500,3000
KNG-2024-01477,CUST-3928,2024-07-31 10:27,Lagos,Card,Agbada Set,Fashion - Men,1,35000,35000
KNG-2024-01477,CUST-3928,2024-07-31 10:27,Lagos,Card,Notebook 200pg,Books & Stationery,2,2200,4400
KNG-2024-01477,CUST-3928,2024-07-31 10:27,Lagos,Card,WAEC Past Questions,Books & Stationery,1,3500,3500
KNG-2024-01478,CUST-2573,2024-03-02 13:31,Lagos,Konga Pay,Stiletto Heels,Fashion - Women,1,14500,14500
KNG-2024-01478,CUST-2573,2024-03-02 13:31,Lagos,Konga Pay,Ankara Dress,Fashion - Women,1,12000,12000
KNG-2024-01480,CUST-1695,2024-05-30 13:51,Kano,Bank Transfer,Shea Butter Cream,Beauty & Personal,1,3500,3500
KNG-2024-01481,CUST-1497,2024-07-15 19:35,Abuja,Card,Foam Mattress,Home & Kitchen,1,85000,85000
KNG-2024-01481,CUST-1497,2024-07-15 19:35,Abuja,Card,Rice Cooker,Home & Kitchen,1,25000,25000
KNG-2024-01481,CUST-1497,2024-07-15 19:35,Abuja,Card,Pears Soap,Beauty & Personal,1,1200,1200
KNG-2024-01481,CUST-1497,2024-07-15 19:35,Abuja,Card,Samsung Galaxy A54,Phones & Tablets,1,320000,320000
KNG-2024-01481,CUST-1497,2024-07-15 19:35,Abuja,Card,Blender,Home & Kitchen,1,18000,18000
KNG-2024-01482,CUST-2493,2024-03-13 09:20,Kano,USSD,HP Laptop,Electronics,3,480000,1440000
KNG-2024-01482,CUST-2493,2024-03-13 09:20,Kano,USSD,Notebook 200pg,Books & Stationery,1,2200,2200
KNG-2024-01483,CUST-2490,2024-11-28 15:57,Lagos,USSD,Ankara Shirt,Fashion - Men,1,7200,7200
KNG-2024-01483,CUST-2490,2024-11-28 15:57,Lagos,USSD,Resistance Bands,Sports & Fitness,1,5500,5500
KNG-2024-01484,CUST-1909,2024-05-29 09:14,Port Harcourt,Card,Polo Shirt,Fashion - Men,1,5500,5500
KNG-2024-01485,CUST-1936,2024-02-06 19:30,Lagos,Card,Resistance Bands,Sports & Fitness,2,5500,11000
KNG-2024-01485,CUST-1936,2024-02-06 19:30,Lagos,Card,Gele Headtie,Fashion - Women,1,6500,6500
KNG-2024-01485,CUST-1936,2024-02-06 19:30,Lagos,Card,Shea Butter Cream,Beauty & Personal,2,3500,7000
KNG-2024-01486,CUST-3516,2024-10-08 09:05,Benin City,Card,Tecno Spark 20,Phones & Tablets,1,115000,115000
KNG-2024-01486,CUST-3516,2024-10-08 09:05,Benin City,Card,Dark & Lovely Relaxer,Beauty & Personal,2,4200,8400
KNG-2024-01486,CUST-3516,2024-10-08 09:05,Benin City,Card,JAMB CBT Guide,Books & Stationery,1,4200,4200
KNG-2024-01487,CUST-2738,2024-08-29 14:35,Enugu,Card,Anker Powerbank,Electronics,1,18500,18500
KNG-2024-01487,CUST-2738,2024-08-29 14:35,Enugu,Card,HP Laptop,Electronics,2,480000,960000
KNG-2024-01487,CUST-2738,2024-08-29 14:35,Enugu,Card,Ball Point Pens 10pk,Books & Stationery,1,1500,1500
KNG-2024-01488,CUST-1403,2024-07-11 08:48,Lagos,Card,A4 Paper Ream,Books & Stationery,1,4800,4800
KNG-2024-01488,CUST-1403,2024-07-11 08:48,Lagos,Card,Polo Shirt,Fashion - Men,1,5500,5500
KNG-2024-01488,CUST-1403,2024-07-11 08:48,Lagos,Card,Leather Belt,Fashion - Men,1,4500,4500
KNG-2024-01489,CUST-2514,2024-08-24 21:09,Ibadan,Konga Pay,Curtain Set,Home & Kitchen,1,16500,16500
KNG-2024-01489,CUST-2514,2024-08-24 21:09,Ibadan,Konga Pay,HP Laptop,Electronics,1,480000,480000
KNG-2024-01489,CUST-2514,2024-08-24 21:09,Ibadan,Konga Pay,Foam Mattress,Home & Kitchen,1,85000,85000
KNG-2024-01489,CUST-2514,2024-08-24 21:09,Ibadan,Konga Pay,Ball Point Pens 10pk,Books & Stationery,1,1500,1500
KNG-2024-01489,CUST-2514,2024-08-24 21:09,Ibadan,Konga Pay,Notebook 200pg,Books & Stationery,1,2200,2200
KNG-2024-01489,CUST-2514,2024-08-24 21:09,Ibadan,Konga Pay,A4 Paper Ream,Books & Stationery,1,4800,4800
KNG-2024-01489,CUST-2514,2024-08-24 21:09,Ibadan,Konga Pay,Samsung Earbuds,Electronics,1,55000,55000
KNG-2024-01490,CUST-1400,2024-04-26 07:49,Abuja,Konga Pay,Golden Penny Pasta,Food & Groceries,1,3500,3500
KNG-2024-01490,CUST-1400,2024-04-26 07:49,Abuja,Konga Pay,Rice Cooker,Home & Kitchen,1,25000,25000
KNG-2024-01490,CUST-1400,2024-04-26 07:49,Abuja,Konga Pay,Non-stick Pot Set,Home & Kitchen,1,22000,22000
KNG-2024-01491,CUST-3304,2024-07-20 19:09,Lagos,Card,Pampers Diapers L,Baby Products,2,12500,25000
KNG-2024-01492,CUST-1187,2024-03-10 07:28,Abuja,Konga Pay,Gym Bag,Sports & Fitness,3,11000,33000
KNG-2024-01492,CUST-1187,2024-03-10 07:28,Abuja,Konga Pay,Ankara Shirt,Fashion - Men,2,7200,14400
KNG-2024-01492,CUST-1187,2024-03-10 07:28,Abuja,Konga Pay,"Smart TV 43""",Electronics,2,215000,430000
KNG-2024-01493,CUST-2385,2024-07-24 22:26,Lagos,Konga Pay,HP Laptop,Electronics,2,480000,960000
KNG-2024-01493,CUST-2385,2024-07-24 22:26,Lagos,Konga Pay,Infant Formula,Baby Products,1,18500,18500
KNG-2024-01494,CUST-3064,2024-07-27 07:51,Enugu,Bank Transfer,Curtain Set,Home & Kitchen,1,16500,16500
KNG-2024-01494,CUST-3064,2024-07-27 07:51,Enugu,Bank Transfer,WAEC Past Questions,Books & Stationery,1,3500,3500
KNG-2024-01494,CUST-3064,2024-07-27 07:51,Enugu,Bank Transfer,Ball Point Pens 10pk,Books & Stationery,2,1500,3000
KNG-2024-01494,CUST-3064,2024-07-27 07:51,Enugu,Bank Transfer,Notebook 200pg,Books & Stationery,1,2200,2200
KNG-2024-01494,CUST-3064,2024-07-27 07:51,Enugu,Bank Transfer,JAMB CBT Guide,Books & Stationery,3,4200,12600
KNG-2024-01495,CUST-3473,2024-10-22 20:47,Ibadan,Konga Pay,Golden Penny Pasta,Food & Groceries,2,3500,7000
KNG-2024-01495,CUST-3473,2024-10-22 20:47,Ibadan,Konga Pay,Dangote Sugar 1kg,Food & Groceries,1,2200,2200
KNG-2024-01495,CUST-3473,2024-10-22 20:47,Ibadan,Konga Pay,Milo 400g,Food & Groceries,1,5800,5800
KNG-2024-01495,CUST-3473,2024-10-22 20:47,Ibadan,Konga Pay,Caprisonne Juice,Food & Groceries,1,4200,4200
KNG-2024-01495,CUST-3473,2024-10-22 20:47,Ibadan,Konga Pay,Gym Bag,Sports & Fitness,1,11000,11000
KNG-2024-01497,CUST-3158,2024-09-01 13:55,Lagos,Pay on Delivery,Dumbbell Set 10kg,Sports & Fitness,1,28000,28000
KNG-2024-01497,CUST-3158,2024-09-01 13:55,Lagos,Pay on Delivery,Cerelac Wheat 1kg,Baby Products,1,6800,6800
KNG-2024-01497,CUST-3158,2024-09-01 13:55,Lagos,Pay on Delivery,Pampers Diapers L,Baby Products,1,12500,12500
KNG-2024-01498,CUST-2903,2024-09-07 20:38,Enugu,Bank Transfer,Non-stick Pot Set,Home & Kitchen,1,22000,22000
KNG-2024-01498,CUST-2903,2024-09-07 20:38,Enugu,Bank Transfer,Blender,Home & Kitchen,1,18000,18000
KNG-2024-01499,CUST-3224,2024-10-09 19:36,Abuja,Card,Ankara Shirt,Fashion - Men,2,7200,14400
KNG-2024-01499,CUST-3224,2024-10-09 19:36,Abuja,Card,Anker Powerbank,Electronics,1,18500,18500
KNG-2024-01499,CUST-3224,2024-10-09 19:36,Abuja,Card,Baby Wipes 80ct,Baby Products,1,3200,3200
KNG-2024-01499,CUST-3224,2024-10-09 19:36,Abuja,Card,Infinix Hot 40,Phones & Tablets,1,95000,95000
KNG-2024-01499,CUST-3224,2024-10-09 19:36,Abuja,Card,Samsung Earbuds,Electronics,1,55000,55000
KNG-2024-01499,CUST-3224,2024-10-09 19:36,Abuja,Card,iPhone 15 Pro,Phones & Tablets,3,950000,2850000
KNG-2024-01500,CUST-3329,2024-05-16 12:43,Ibadan,Card,Non-stick Pot Set,Home & Kitchen,1,22000,22000
KNG-2024-01500,CUST-3329,2024-05-16 12:43,Ibadan,Card,Blender,Home & Kitchen,1,18000,18000
KNG-2024-01501,CUST-1079,2024-02-11 19:59,Kaduna,Pay on Delivery,Agbada Set,Fashion - Men,1,35000,35000
KNG-2024-01501,CUST-1079,2024-02-11 19:59,Kaduna,Pay on Delivery,Baby Wipes 80ct,Baby Products,2,3200,6400
KNG-2024-01501,CUST-1079,2024-02-11 19:59,Kaduna,Pay on Delivery,Infinix Hot 40,Phones & Tablets,1,95000,95000
KNG-2024-01502,CUST-2145,2024-02-27 21:10,Abuja,Card,Rice Cooker,Home & Kitchen,1,25000,25000
KNG-2024-01503,CUST-3305,2024-06-15 15:03,Lagos,Konga Pay,Golden Penny Pasta,Food & Groceries,2,3500,7000
KNG-2024-01503,CUST-3305,2024-06-15 15:03,Lagos,Konga Pay,HP Laptop,Electronics,3,480000,1440000
KNG-2024-01503,CUST-3305,2024-06-15 15:03,Lagos,Konga Pay,Dangote Sugar 1kg,Food & Groceries,1,2200,2200
KNG-2024-01504,CUST-3215,2024-10-20 10:52,Benin City,Card,Golden Penny Pasta,Food & Groceries,2,3500,7000
KNG-2024-01504,CUST-3215,2024-10-20 10:52,Benin City,Card,Indomie Noodles (40pk),Food & Groceries,2,7500,15000
KNG-2024-01505,CUST-2853,2024-03-28 21:55,Abuja,Konga Pay,Lace Blouse,Fashion - Women,1,9500,9500
KNG-2024-01505,CUST-2853,2024-03-28 21:55,Abuja,Konga Pay,Ball Point Pens 10pk,Books & Stationery,1,1500,1500
KNG-2024-01505,CUST-2853,2024-03-28 21:55,Abuja,Konga Pay,Baby Carrier,Baby Products,2,15000,30000
KNG-2024-01505,CUST-2853,2024-03-28 21:55,Abuja,Konga Pay,Chinos Trouser,Fashion - Men,1,8500,8500
KNG-2024-01507,CUST-1182,2024-02-22 12:38,Port Harcourt,Bank Transfer,Baby Carrier,Baby Products,1,15000,15000
KNG-2024-01507,CUST-1182,2024-02-22 12:38,Port Harcourt,Bank Transfer,Pampers Diapers L,Baby Products,1,12500,12500
KNG-2024-01508,CUST-1141,2024-03-21 18:12,Port Harcourt,Card,Curtain Set,Home & Kitchen,2,16500,33000
KNG-2024-01508,CUST-1141,2024-03-21 18:12,Port Harcourt,Card,Infant Formula,Baby Products,1,18500,18500
KNG-2024-01508,CUST-1141,2024-03-21 18:12,Port Harcourt,Card,Cerelac Wheat 1kg,Baby Products,3,6800,20400
KNG-2024-01508,CUST-1141,2024-03-21 18:12,Port Harcourt,Card,Pampers Diapers L,Baby Products,1,12500,12500
KNG-2024-01509,CUST-3987,2024-06-17 08:14,Lagos,Konga Pay,Ankara Shirt,Fashion - Men,1,7200,7200
KNG-2024-01509,CUST-3987,2024-06-17 08:14,Lagos,Konga Pay,Resistance Bands,Sports & Fitness,2,5500,11000
KNG-2024-01510,CUST-1789,2024-05-06 19:58,Benin City,Card,Resistance Bands,Sports & Fitness,2,5500,11000
KNG-2024-01510,CUST-1789,2024-05-06 19:58,Benin City,Card,Yoga Mat,Sports & Fitness,2,9500,19000
KNG-2024-01510,CUST-1789,2024-05-06 19:58,Benin City,Card,Dumbbell Set 10kg,Sports & Fitness,2,28000,56000
KNG-2024-01511,CUST-1370,2024-08-15 17:48,Lagos,Bank Transfer,Indomie Noodles (40pk),Food & Groceries,1,7500,7500
KNG-2024-01511,CUST-1370,2024-08-15 17:48,Lagos,Bank Transfer,Agbada Set,Fashion - Men,1,35000,35000
KNG-2024-01511,CUST-1370,2024-08-15 17:48,Lagos,Bank Transfer,Milo 400g,Food & Groceries,1,5800,5800
KNG-2024-01511,CUST-1370,2024-08-15 17:48,Lagos,Bank Transfer,Caprisonne Juice,Food & Groceries,1,4200,4200
